YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"PRODN PRACTICE","AREA HARVESTED in ACRES","PRODUCTION in BU","YIELD in BU / ACRE","AREA PLANTED in ACRES","PRODUCTION in $","PRODUCTION in TONS","YIELD in TONS / ACRE"
2015,GEORGIA,13,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","285,000","48,735,000",171," ","190,067,000"," "," "
2015,IDAHO,16,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","70,000","14,490,000",207," ","68,248,000"," "," "
2015,ILLINOIS,17,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","11,500,000","2,012,500,000",175," ","7,426,125,000"," "," "
2015,INDIANA,18,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","5,480,000","822,000,000",150," ","3,222,240,000"," "," "
2015,IOWA,19,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","13,050,000","2,505,600,000",192," ","8,819,712,000"," "," "
2015,KANSAS,20,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","3,920,000","580,160,000",148," ","2,140,790,000"," "," "
2015,KANSAS,20,"  ","   ",YEAR,"CORN, GRAIN",IRRIGATED,"1,402,000","289,354,000",206.4," "," "," "," "
2015,KANSAS,20,"  ","   ",YEAR,"CORN, GRAIN",NON-IRRIGATED,"2,518,000","290,806,000",115.5," "," "," "," "
2015,KENTUCKY,21,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","1,310,000","225,320,000",172," ","874,242,000"," "," "
2015,LOUISIANA,22,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","390,000","66,690,000",171," ","266,760,000"," "," "
2016,ALABAMA,01,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","315,000","37,800,000",120," ","137,214,000"," "," "
2016,ARIZONA,04,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","50,000","10,750,000",215," ","50,848,000"," "," "
2016,ARKANSAS,05,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","745,000","127,395,000",171," ","470,088,000"," "," "
2016,CALIFORNIA,06,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","100,000","18,500,000",185," ","86,765,000"," "," "
2016,COLORADO,08,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","1,170,000","160,290,000",137," ","548,192,000"," "," "
2016,COLORADO,08,"  ","   ",YEAR,"CORN, GRAIN",IRRIGATED,"670,000","126,990,000",189.5," "," "," "," "
2016,COLORADO,08,"  ","   ",YEAR,"CORN, GRAIN",NON-IRRIGATED,"500,000","33,300,000",66.6," "," "," "," "
2016,DELAWARE,10,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","164,000","27,880,000",170," ","114,029,000"," "," "
2016,DELAWARE,10,"  ","   ",YEAR,"CORN, GRAIN",IRRIGATED,"75,000","14,945,000",199.3," "," "," "," "
2016,DELAWARE,10,"  ","   ",YEAR,"CORN, GRAIN",NON-IRRIGATED,"89,000","12,935,000",145.3," "," "," "," "
2016,FLORIDA,12,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","40,000","5,800,000",145," ","22,794,000"," "," "
2016,GEORGIA,13,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","340,000","56,100,000",165," ","217,668,000"," "," "
2016,IDAHO,16,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","100,000","18,800,000",188," ","83,472,000"," "," "
2016,ILLINOIS,17,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","11,450,000","2,255,650,000",197," ","7,736,880,000"," "," "
2016,INDIANA,18,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","5,470,000","946,310,000",173," ","3,435,105,000"," "," "
2016,IOWA,19,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","13,500,000","2,740,500,000",203," ","9,043,650,000"," "," "
2016,KANSAS,20,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","4,920,000","698,640,000",142," ","2,235,648,000"," "," "
2016,KANSAS,20,"  ","   ",YEAR,"CORN, GRAIN",IRRIGATED,"1,550,000","293,383,000",189.3," "," "," "," "
2016,KANSAS,20,"  ","   ",YEAR,"CORN, GRAIN",NON-IRRIGATED,"3,370,000","405,257,000",120.3," "," "," "," "
2016,KENTUCKY,21,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","1,400,000","222,600,000",159," ","832,524,000"," "," "
2016,LOUISIANA,22,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","550,000","90,750,000",165," ","335,775,000"," "," "
2017,ALABAMA,01,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","235,000","39,245,000",167," ","158,550,000"," "," "
2017,ARIZONA,04,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","32,000","6,240,000",195," ","28,392,000"," "," "
2017,ARKANSAS,05,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","595,000","108,885,000",183," ","396,341,000"," "," "
2017,CALIFORNIA,06,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","80,000","13,360,000",167," ","56,112,000"," "," "
2017,COLORADO,08,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","1,300,000","185,900,000",143," ","626,483,000"," "," "
2017,COLORADO,08,"  ","   ",YEAR,"CORN, GRAIN",IRRIGATED,"666,000","133,700,000",200.8," "," "," "," "
2017,COLORADO,08,"  ","   ",YEAR,"CORN, GRAIN",NON-IRRIGATED,"634,000","52,200,000",82.3," "," "," "," "
2017,DELAWARE,10,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","171,000","32,319,000",189," ","129,922,000"," "," "
2017,DELAWARE,10,"  ","   ",YEAR,"CORN, GRAIN",IRRIGATED,"80,000","17,419,000",217.7," "," "," "," "
2017,DELAWARE,10,"  ","   ",YEAR,"CORN, GRAIN",NON-IRRIGATED,"91,000","14,900,000",163.7," "," "," "," "
2017,FLORIDA,12,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","37,000","5,957,000",161," ","26,628,000"," "," "
2017,GEORGIA,13,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","245,000","43,120,000",176," ","186,710,000"," "," "
2017,IDAHO,16,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","115,000","23,345,000",203," ","98,282,000"," "," "
2017,ILLINOIS,17,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","10,950,000","2,200,950,000",201," ","7,505,240,000"," "," "
2017,INDIANA,18,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","5,200,000","936,000,000",180," ","3,332,160,000"," "," "
2017,IOWA,19,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","12,900,000","2,605,800,000",202," ","8,625,198,000"," "," "
2017,KANSAS,20,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","5,200,000","686,400,000",132," ","2,251,392,000"," "," "
2017,KANSAS,20,"  ","   ",YEAR,"CORN, GRAIN",IRRIGATED,"1,422,000","280,905,000",197.5," "," "," "," "
2017,KANSAS,20,"  ","   ",YEAR,"CORN, GRAIN",NON-IRRIGATED,"3,778,000","405,495,000",107.3," "," "," "," "
2017,KENTUCKY,21,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","1,220,000","217,160,000",178," ","801,320,000"," "," "
2017,LOUISIANA,22,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","490,000","90,160,000",184," ","335,395,000"," "," "
2018,ALABAMA,01,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","245,000","38,220,000",156," ","157,084,000"," "," "
2018,ARIZONA,04,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","20,000","4,400,000",220," ","21,824,000"," "," "
2018,ARKANSAS,05,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","645,000","116,745,000",181," ","443,631,000"," "," "
2018,CALIFORNIA,06,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","65,000","11,245,000",173," ","49,478,000"," "," "
2018,COLORADO,08,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","1,190,000","154,700,000",130," ","572,390,000"," "," "
2018,COLORADO,08,"  ","   ",YEAR,"CORN, GRAIN",IRRIGATED,"580,000","114,000,000",196.6," "," "," "," "
2018,COLORADO,08,"  ","   ",YEAR,"CORN, GRAIN",NON-IRRIGATED,"610,000","40,700,000",66.7," "," "," "," "
2018,DELAWARE,10,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","166,000","24,070,000",145," ","98,928,000"," "," "
2018,DELAWARE,10,"  ","   ",YEAR,"CORN, GRAIN",IRRIGATED,"78,000","13,550,000",173.7," "," "," "," "
2018,DELAWARE,10,"  ","   ",YEAR,"CORN, GRAIN",NON-IRRIGATED,"88,000","10,520,000",119.5," "," "," "," "
2018,FLORIDA,12,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","62,000","9,734,000",157," ","43,511,000"," "," "
2018,GEORGIA,13,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","285,000","50,160,000",176," ","218,196,000"," "," "
2018,IDAHO,16,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","125,000","26,625,000",213," ","117,683,000"," "," "
2018,ILLINOIS,17,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","10,800,000","2,268,000,000",210," ","8,210,160,000"," "," "
2018,INDIANA,18,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","5,120,000","967,680,000",189," ","3,657,830,000"," "," "
2018,IOWA,19,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","12,750,000","2,499,000,000",196," ","8,971,410,000"," "," "
2018,KANSAS,20,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","4,980,000","642,420,000",129," ","2,299,864,000"," "," "
2018,KANSAS,20,"  ","   ",YEAR,"CORN, GRAIN",IRRIGATED,"1,421,000","277,720,000",195.4," "," "," "," "
2018,KANSAS,20,"  ","   ",YEAR,"CORN, GRAIN",NON-IRRIGATED,"3,559,000","364,700,000",102.5," "," "," "," "
2018,KENTUCKY,21,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","1,220,000","213,500,000",175," ","819,840,000"," "," "
2018,LOUISIANA,22,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","450,000","77,850,000",173," ","300,501,000"," "," "
2019,ALABAMA,01,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","305,000","44,835,000",147," ","178,892,000"," "," "
2019,ARIZONA,04,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","37,000","8,547,000",231," ","46,154,000"," "," "
2019,ARKANSAS,05,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","735,000","128,625,000",175," ","496,493,000"," "," "
2019,CALIFORNIA,06,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","60,000","10,080,000",168," ","46,368,000"," "," "
2019,COLORADO,08,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","1,300,000","159,900,000",123," ","588,432,000"," "," "
2019,DELAWARE,10,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","180,000","28,980,000",161," ","124,614,000"," "," "
2019,DELAWARE,10,"  ","   ",YEAR,"CORN, GRAIN",IRRIGATED,"89,000","16,910,000",190," "," "," "," "
2019,DELAWARE,10,"  ","   ",YEAR,"CORN, GRAIN",NON-IRRIGATED,"91,000","12,070,000",132.6," "," "," "," "
2019,FLORIDA,12,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","54,000","8,694,000",161," ","38,167,000"," "," "
2019,GEORGIA,13,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","350,000","56,000,000",160," ","253,680,000"," "," "
2019,IDAHO,16,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","150,000","30,750,000",205," ","137,453,000"," "," "
2019,ILLINOIS,17,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","10,200,000","1,846,200,000",181," ","6,554,010,000"," "," "
2019,INDIANA,18,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","4,820,000","814,580,000",169," ","3,127,987,000"," "," "
2019,IOWA,19,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","13,050,000","2,583,900,000",198," ","9,043,650,000"," "," "
2019,KANSAS,20,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","6,020,000","800,660,000",133," ","2,850,350,000"," "," "
2019,KENTUCKY,21,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","1,450,000","245,050,000",169," ","960,596,000"," "," "
2019,LOUISIANA,22,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","545,000","89,925,000",165," ","347,111,000"," "," "
2020,ALABAMA,01,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","320,000","50,560,000",158," ","259,878,000"," "," "
2020,ARIZONA,04,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","29,000","5,858,000",202," ","31,633,000"," "," "
2020,ARKANSAS,05,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","605,000","111,320,000",184," ","499,827,000"," "," "
2020,CALIFORNIA,06,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","60,000","11,220,000",187," ","53,295,000"," "," "
2020,COLORADO,08,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","1,060,000","122,960,000",116," ","568,075,000"," "," "
2020,DELAWARE,10,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","176,000","28,160,000",160," ","157,696,000"," "," "
2020,DELAWARE,10,"  ","   ",YEAR,"CORN, GRAIN",IRRIGATED,"86,400","15,755,000",182.3," "," "," "," "
2020,DELAWARE,10,"  ","   ",YEAR,"CORN, GRAIN",NON-IRRIGATED,"89,600","12,405,000",138.4," "," "," "," "
2020,FLORIDA,12,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","61,000","8,418,000",138," ","47,730,000"," "," "
2020,GEORGIA,13,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","390,000","70,200,000",180," ","356,616,000"," "," "
2020,IDAHO,16,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","130,000","25,870,000",199," ","124,176,000"," "," "
2020,ILLINOIS,17,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","11,100,000","2,120,100,000",191," ","9,455,646,000"," "," "
2020,INDIANA,18,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","5,250,000","981,750,000",187," ","4,565,138,000"," "," "
2020,IOWA,19,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","12,900,000","2,283,300,000",177," ","10,594,512,000"," "," "
2020,KANSAS,20,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","5,720,000","766,480,000",134," ","3,334,188,000"," "," "
2020,KENTUCKY,21,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","1,360,000","250,240,000",184," ","1,131,085,000"," "," "
2020,LOUISIANA,22,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","485,000","87,785,000",181," ","328,316,000"," "," "
2021,ALABAMA,01,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","345,000","56,235,000",163," ","331,787,000"," "," "
2021,ARIZONA,04,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","18,000","3,258,000",181," ","21,503,000"," "," "
2021,ARKANSAS,05,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","830,000","152,720,000",184," ","824,688,000"," "," "
2021,CALIFORNIA,06,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","50,000","9,400,000",188," ","57,810,000"," "," "
2021,COLORADO,08,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","1,150,000","148,350,000",129," ","845,595,000"," "," "
2021,DELAWARE,10,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","172,000","31,648,000",184," ","188,306,000"," "," "
2021,DELAWARE,10,"  ","   ",YEAR,"CORN, GRAIN",IRRIGATED,"84,000","17,598,000",209.5," "," "," "," "
2021,DELAWARE,10,"  ","   ",YEAR,"CORN, GRAIN",NON-IRRIGATED,"88,000","14,050,000",159.7," "," "," "," "
2021,FLORIDA,12,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","66,000","11,616,000",176," ","70,277,000"," "," "
2021,GEORGIA,13,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","445,000","80,990,000",182," ","469,742,000"," "," "
2021,IDAHO,16,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","120,000","25,200,000",210," ","148,680,000"," "," "
2021,ILLINOIS,17,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","10,850,000","2,191,700,000",202," ","11,835,180,000"," "," "
2021,INDIANA,18,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","5,270,000","1,027,650,000",195," ","5,600,693,000"," "," "
2021,IOWA,19,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","12,450,000","2,552,250,000",205," ","13,909,763,000"," "," "
2021,KANSAS,20,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","5,400,000","750,600,000",139," ","4,165,830,000"," "," "
2021,KENTUCKY,21,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","1,440,000","276,480,000",192," ","1,479,168,000"," "," "
2021,LOUISIANA,22,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","565,000","103,395,000",183," ","537,654,000"," "," "
2022,ALABAMA,01,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","290,000","35,380,000",122," "," "," "," "
2022,ARIZONA,04,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","30,000"," "," "," "," "," "," "
2022,ARKANSAS,05,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","690,000","121,440,000",176," "," "," "," "
2022,CALIFORNIA,06,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","20,000","4,000,000",200," "," "," "," "
2022,COLORADO,08,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","1,100,000","135,300,000",123," "," "," "," "
2022,DELAWARE,10,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","162,000","26,730,000",165," "," "," "," "
2022,FLORIDA,12,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","45,000"," "," "," "," "," "," "
2022,GEORGIA,13,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","385,000","65,835,000",171," "," "," "," "
2022,IDAHO,16,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","105,000","21,000,000",200," "," "," "," "
2022,ILLINOIS,17,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","10,550,000","2,152,200,000",204," "," "," "," "
2022,INDIANA,18,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","5,050,000","939,300,000",186," "," "," "," "
2022,IOWA,19,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","12,450,000","2,490,000,000",200," "," "," "," "
2022,KANSAS,20,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","5,150,000","628,300,000",122," "," "," "," "
2022,KENTUCKY,21,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","1,330,000","199,500,000",150," "," "," "," "
2022,LOUISIANA,22,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES","435,000","71,775,000",165," "," "," "," "
1950,ALABAMA,01,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","5,000"," "," "," "," ","22,000",4.5
1950,ARIZONA,04,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","3,000"," "," "," "," ","30,000",10
1950,ARKANSAS,05,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","3,000"," "," "," "," ","20,000",6.5
1950,CALIFORNIA,06,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","32,000"," "," "," "," ","352,000",11
1950,COLORADO,08,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","117,000"," "," "," "," ","936,000",8
1950,CONNECTICUT,09,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","33,000"," "," "," "," ","330,000",10
1950,DELAWARE,10,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","5,000"," "," "," "," ","45,000",9
1950,FLORIDA,12,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","6,000"," "," "," "," ","33,000",5.5
1950,GEORGIA,13,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","12,000"," "," "," "," ","72,000",6
1950,IDAHO,16,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","12,000"," "," "," "," ","138,000",11.5
1950,ILLINOIS,17,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","165,000"," "," "," "," ","1,568,000",9.5
1950,INDIANA,18,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","74,000"," "," "," "," ","666,000",9
1950,IOWA,19,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","167,000"," "," "," "," ","1,670,000",10
1950,KANSAS,20,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","66,000"," "," "," "," ","429,000",6.5
1950,KENTUCKY,21,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","29,000"," "," "," "," ","276,000",9.5
1950,LOUISIANA,22,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","4,000"," "," "," "," ","28,000",7
1951,ALABAMA,01,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","5,000"," "," "," "," ","25,000",5
1951,ARIZONA,04,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","3,000"," "," "," "," ","33,000",11
1951,ARKANSAS,05,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","3,000"," "," "," "," ","16,000",5.5
1951,CALIFORNIA,06,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","32,000"," "," "," "," ","352,000",11
1951,COLORADO,08,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","139,000"," "," "," "," ","1,112,000",8
1951,CONNECTICUT,09,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","31,000"," "," "," "," ","341,000",11
1951,DELAWARE,10,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","6,000"," "," "," "," ","54,000",9
1951,FLORIDA,12,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","6,000"," "," "," "," ","33,000",5.5
1951,GEORGIA,13,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","9,000"," "," "," "," ","58,000",6.5
1951,IDAHO,16,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","14,000"," "," "," "," ","168,000",12
1951,ILLINOIS,17,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","157,000"," "," "," "," ","1,492,000",9.5
1951,INDIANA,18,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","82,000"," "," "," "," ","738,000",9
1951,IOWA,19,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","184,000"," "," "," "," ","1,564,000",8.5
1951,KANSAS,20,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","121,000"," "," "," "," ","617,000",5.1
1951,KENTUCKY,21,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","32,000"," "," "," "," ","288,000",9
1951,LOUISIANA,22,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","3,000"," "," "," "," ","26,000",8.5
1952,ALABAMA,01,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","7,000"," "," "," "," ","32,000",4.5
1952,ARIZONA,04,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","4,000"," "," "," "," ","36,000",9
1952,ARKANSAS,05,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","16,000"," "," "," "," ","72,000",4.5
1952,CALIFORNIA,06,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","32,000"," "," "," "," ","352,000",11
1952,COLORADO,08,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","148,000"," "," "," "," ","1,406,000",9.5
1952,CONNECTICUT,09,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","29,000"," "," "," "," ","304,000",10.5
1952,DELAWARE,10,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","5,000"," "," "," "," ","42,000",8.5
1952,FLORIDA,12,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","6,000"," "," "," "," ","33,000",5.5
1952,GEORGIA,13,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","9,000"," "," "," "," ","45,000",5
1952,IDAHO,16,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","24,000"," "," "," "," ","300,000",12.5
1952,ILLINOIS,17,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","180,000"," "," "," "," ","1,800,000",10
1952,INDIANA,18,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","88,000"," "," "," "," ","792,000",9
1952,IOWA,19,"  ","   ",YEAR,"CORN, SILAGE","ALL PRODUCTION PRACTICES","161,000"," "," "," "," ","1,771,000",11
