YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"PRODN PRACTICE","AREA PLANTED in ACRES","AREA HARVESTED in ACRES","PRODUCTION in BU","YIELD in BU / ACRE","PRODUCTION in TONS","YIELD in TONS / ACRE","PRODUCTION in $"
2010,OHIO,39,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","3,270,000","523,200,000",160," "," ","2,851,440,000"
2010,OKLAHOMA,40,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","340,000","43,520,000",128," "," ","202,803,000"
2010,OREGON,41,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","38,000","7,600,000",200," "," ","45,144,000"
2010,PENNSYLVANIA,42,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","910,000","116,480,000",128," "," ","712,858,000"
2010,"SOUTH CAROLINA",45,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","335,000","28,140,000",84," "," ","154,489,000"
2010,"SOUTH DAKOTA",46,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","4,220,000","569,700,000",135," "," ","2,899,773,000"
2010,TENNESSEE,47,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","640,000","74,880,000",117," "," ","354,931,000"
2010,TEXAS,48,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","2,080,000","299,520,000",144," "," ","1,398,758,000"
2010,TEXAS,48,"  ","   ",YEAR,"CORN, GRAIN",IRRIGATED," ","1,050,000","210,141,000",200.1," "," "," "
2010,TEXAS,48,"  ","   ",YEAR,"CORN, GRAIN",NON-IRRIGATED," ","1,030,000","89,379,000",86.8," "," "," "
2010,UTAH,49,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","23,000","4,094,000",178," "," ","23,541,000"
2010,VIRGINIA,51,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","310,000","20,770,000",67," "," ","115,066,000"
2010,WASHINGTON,53,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","125,000","25,625,000",205," "," ","155,800,000"
2010,"WEST VIRGINIA",54,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","29,000","2,610,000",90," "," ","15,008,000"
2010,WISCONSIN,55,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","3,100,000","502,200,000",162," "," ","2,646,594,000"
2010,WYOMING,56,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","50,000","6,150,000",123," "," ","32,657,000"
2011,MARYLAND,24,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","420,000","45,780,000",109," "," ","306,726,000"
2011,MICHIGAN,26,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","2,190,000","335,070,000",153," "," ","2,057,330,000"
2011,MINNESOTA,27,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","7,700,000","1,193,500,000",155," "," ","7,268,415,000"
2011,MISSISSIPPI,28,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","730,000","93,440,000",128," "," ","582,131,000"
2011,MISSOURI,29,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","3,050,000","347,700,000",114," "," ","2,225,280,000"
2011,MONTANA,30,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","36,000","4,572,000",127," "," ","29,581,000"
2011,NEBRASKA,31,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","9,600,000","1,536,000,000",160," "," ","9,384,960,000"
2011,NEBRASKA,31,"  ","   ",YEAR,"CORN, GRAIN",IRRIGATED," ","5,600,000","1,008,000,000",180," "," "," "
2011,NEBRASKA,31,"  ","   ",YEAR,"CORN, GRAIN",NON-IRRIGATED," ","4,000,000","528,000,000",132," "," "," "
2011,"NEW JERSEY",34,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","81,000","9,963,000",123," "," ","67,748,000"
2011,"NEW MEXICO",35,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","45,000","8,100,000",180," "," ","51,435,000"
2011,"NEW YORK",36,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","620,000","82,460,000",133," "," ","568,974,000"
2011,"NORTH CAROLINA",37,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","815,000","68,460,000",84," "," ","481,958,000"
2011,"NORTH DAKOTA",38,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","2,060,000","216,300,000",105," "," ","1,256,703,000"
2011,OHIO,39,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","3,200,000","489,600,000",153," "," ","3,153,024,000"
2011,OKLAHOMA,40,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","190,000","17,480,000",92," "," ","108,726,000"
2011,OREGON,41,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","51,000","10,965,000",215," "," ","76,207,000"
2011,PENNSYLVANIA,42,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","960,000","106,560,000",111," "," ","751,248,000"
2011,"SOUTH CAROLINA",45,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","330,000","21,450,000",65," "," ","141,570,000"
2011,"SOUTH DAKOTA",46,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","4,950,000","653,400,000",132," "," ","3,940,002,000"
2011,TENNESSEE,47,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","735,000","96,285,000",131," "," ","631,630,000"
2011,TEXAS,48,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","1,470,000","133,770,000",91," "," ","884,220,000"
2011,TEXAS,48,"  ","   ",YEAR,"CORN, GRAIN",IRRIGATED," ","818,000","107,182,000",131," "," "," "
2011,TEXAS,48,"  ","   ",YEAR,"CORN, GRAIN",NON-IRRIGATED," ","652,000","26,588,000",40.8," "," "," "
2011,UTAH,49,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","30,000","4,920,000",164," "," ","34,292,000"
2011,VIRGINIA,51,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","340,000","40,120,000",118," "," ","263,990,000"
2011,WASHINGTON,53,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","125,000","28,125,000",225," "," ","174,938,000"
2011,"WEST VIRGINIA",54,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","31,000","3,534,000",114," "," ","22,971,000"
2011,WISCONSIN,55,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","3,320,000","514,600,000",155," "," ","3,097,892,000"
2011,WYOMING,56,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","70,000","9,100,000",130," "," ","56,420,000"
2012,MARYLAND,24,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","435,000","53,070,000",122," "," ","387,411,000"
2012,MICHIGAN,26,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","2,380,000","314,160,000",132," "," ","2,101,730,000"
2012,MINNESOTA,27,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","8,330,000","1,374,450,000",165," "," ","9,167,582,000"
2012,MISSISSIPPI,28,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","795,000","131,175,000",165," "," ","910,355,000"
2012,MISSOURI,29,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","3,300,000","247,500,000",75," "," ","1,816,650,000"
2012,MONTANA,30,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","60,000","6,240,000",104," "," ","44,990,000"
2012,NEBRASKA,31,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","9,100,000","1,292,200,000",142," "," ","8,851,570,000"
2012,NEBRASKA,31,"  ","   ",YEAR,"CORN, GRAIN",IRRIGATED," ","5,775,000","1,097,700,000",190.1," "," "," "
2012,NEBRASKA,31,"  ","   ",YEAR,"CORN, GRAIN",NON-IRRIGATED," ","3,325,000","194,500,000",58.5," "," "," "
2012,"NEW JERSEY",34,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","86,000","10,148,000",118," "," ","75,095,000"
2012,"NEW MEXICO",35,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","43,000","7,310,000",170," "," ","53,363,000"
2012,"NEW YORK",36,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","680,000","91,120,000",134," "," ","617,794,000"
2012,"NORTH CAROLINA",37,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","820,000","95,940,000",117," "," ","717,631,000"
2012,"NORTH DAKOTA",38,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","3,460,000","422,120,000",122," "," ","2,726,895,000"
2012,OHIO,39,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","3,650,000","438,000,000",120," "," ","3,105,420,000"
2012,OKLAHOMA,40,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","295,000","32,450,000",110," "," ","228,448,000"
2012,OREGON,41,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","52,000","10,660,000",205," "," ","74,194,000"
2012,PENNSYLVANIA,42,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","1,000,000","131,000,000",131," "," ","944,510,000"
2012,"SOUTH CAROLINA",45,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","310,000","37,820,000",122," "," ","283,650,000"
2012,"SOUTH DAKOTA",46,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","5,300,000","535,300,000",101," "," ","3,597,216,000"
2012,TENNESSEE,47,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","960,000","81,600,000",85," "," ","594,048,000"
2012,TEXAS,48,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","1,550,000","199,950,000",129," "," ","1,423,644,000"
2012,TEXAS,48,"  ","   ",YEAR,"CORN, GRAIN",IRRIGATED," ","784,000","135,748,000",173.1," "," "," "
2012,TEXAS,48,"  ","   ",YEAR,"CORN, GRAIN",NON-IRRIGATED," ","766,000","64,202,000",83.8," "," "," "
2012,UTAH,49,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","34,000","5,678,000",167," "," ","43,096,000"
2012,VIRGINIA,51,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","350,000","36,050,000",103," "," ","263,165,000"
2012,WASHINGTON,53,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","115,000","24,725,000",215," "," ","165,410,000"
2012,"WEST VIRGINIA",54,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","35,000","4,480,000",128," "," ","32,256,000"
2012,WISCONSIN,55,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","3,300,000","396,000,000",120," "," ","2,649,240,000"
2012,WYOMING,56,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","60,000","8,520,000",142," "," ","60,066,000"
2013,MARYLAND,24,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","420,000","66,360,000",158," "," ","321,182,000"
2013,MICHIGAN,26,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","2,230,000","345,650,000",155," "," ","1,444,817,000"
2013,MINNESOTA,27,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","8,140,000","1,294,260,000",159," "," ","5,565,318,000"
2013,MISSISSIPPI,28,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","830,000","146,080,000",176," "," ","737,704,000"
2013,MISSOURI,29,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","3,200,000","435,200,000",136," "," ","1,988,864,000"
2013,MONTANA,30,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","75,000","8,625,000",115," "," ","36,829,000"
2013,NEBRASKA,31,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","9,550,000","1,613,950,000",169," "," ","7,214,357,000"
2013,NEBRASKA,31,"  ","   ",YEAR,"CORN, GRAIN",IRRIGATED," ","5,715,000","1,120,340,000",196," "," "," "
2013,NEBRASKA,31,"  ","   ",YEAR,"CORN, GRAIN",NON-IRRIGATED," ","3,835,000","493,610,000",128.7," "," "," "
2013,"NEW JERSEY",34,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","80,000","11,120,000",139," "," ","51,819,000"
2013,"NEW MEXICO",35,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","38,000","7,220,000",190," "," ","37,400,000"
2013,"NEW YORK",36,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","690,000","94,530,000",137," "," ","427,276,000"
2013,"NORTH CAROLINA",37,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","860,000","122,120,000",142," "," ","605,715,000"
2013,"NORTH DAKOTA",38,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","3,600,000","396,000,000",110," "," ","1,548,360,000"
2013,OHIO,39,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","3,740,000","650,760,000",174," "," ","2,869,852,000"
2013,OKLAHOMA,40,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","310,000","44,950,000",145," "," ","228,796,000"
2013,OREGON,41,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","36,000","6,768,000",188," "," ","36,818,000"
2013,PENNSYLVANIA,42,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","1,090,000","159,140,000",146," "," ","711,356,000"
2013,"SOUTH CAROLINA",45,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","335,000","43,215,000",129," "," ","201,814,000"
2013,"SOUTH DAKOTA",46,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","5,860,000","802,820,000",137," "," ","3,251,421,000"
2013,TENNESSEE,47,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","810,000","126,360,000",156," "," ","615,373,000"
2013,TEXAS,48,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","1,950,000","265,200,000",136," "," ","1,363,128,000"
2013,TEXAS,48,"  ","   ",YEAR,"CORN, GRAIN",IRRIGATED," ","933,000","180,426,000",193.4," "," "," "
2013,TEXAS,48,"  ","   ",YEAR,"CORN, GRAIN",NON-IRRIGATED," ","1,017,000","84,774,000",83.4," "," "," "
2013,UTAH,49,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","31,000","5,270,000",170," "," ","28,827,000"
2013,VIRGINIA,51,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","360,000","55,440,000",154," "," ","266,112,000"
2013,WASHINGTON,53,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","105,000","22,575,000",215," "," ","119,422,000"
2013,"WEST VIRGINIA",54,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","36,000","5,292,000",147," "," ","24,872,000"
2013,WISCONSIN,55,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","3,030,000","439,350,000",145," "," ","1,924,353,000"
2013,WYOMING,56,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","67,000","8,509,000",127," "," ","34,717,000"
2014,MARYLAND,24,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","430,000","75,250,000",175," "," ","285,198,000"
2014,MICHIGAN,26,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","2,210,000","355,810,000",161," "," ","1,298,707,000"
2014,MINNESOTA,27,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","7,550,000","1,177,800,000",156," "," ","4,216,524,000"
2014,MISSISSIPPI,28,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","485,000","89,725,000",185," "," ","380,434,000"
2014,MISSOURI,29,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","3,380,000","628,680,000",186," "," ","2,225,527,000"
2014,MONTANA,30,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","75,000","7,500,000",100," "," ","28,275,000"
2014,NEBRASKA,31,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","8,950,000","1,602,050,000",179," "," ","6,039,729,000"
2014,NEBRASKA,31,"  ","   ",YEAR,"CORN, GRAIN",IRRIGATED," ","5,253,000","1,056,576,000",201.1," "," "," "
2014,NEBRASKA,31,"  ","   ",YEAR,"CORN, GRAIN",NON-IRRIGATED," ","3,697,000","545,474,000",147.5," "," "," "
2014,"NEW JERSEY",34,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","79,000","12,403,000",157," "," ","47,131,000"
2014,"NEW MEXICO",35,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","48,000","9,360,000",195," "," ","40,716,000"
2014,"NEW YORK",36,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","680,000","100,640,000",148," "," ","413,630,000"
2014,"NORTH CAROLINA",37,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","780,000","102,960,000",132," "," ","431,402,000"
2014,"NORTH DAKOTA",38,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","2,530,000","313,720,000",124," "," ","1,047,825,000"
2014,OHIO,39,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","3,480,000","612,480,000",176," "," ","2,315,174,000"
2014,OKLAHOMA,40,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","290,000","42,630,000",147," "," ","175,209,000"
2014,OREGON,41,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","39,000","7,410,000",190," "," ","32,975,000"
2014,PENNSYLVANIA,42,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","1,030,000","158,620,000",154," "," ","618,618,000"
2014,"SOUTH CAROLINA",45,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","280,000","32,760,000",117," "," ","127,764,000"
2014,"SOUTH DAKOTA",46,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","5,320,000","787,360,000",148," "," ","2,629,782,000"
2014,TENNESSEE,47,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","840,000","141,120,000",168," "," ","537,667,000"
2014,TEXAS,48,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","1,990,000","294,520,000",148," "," ","1,301,778,000"
2014,TEXAS,48,"  ","   ",YEAR,"CORN, GRAIN",IRRIGATED," ","938,000","189,539,000",202.1," "," "," "
2014,TEXAS,48,"  ","   ",YEAR,"CORN, GRAIN",NON-IRRIGATED," ","1,052,000","104,981,000",99.8," "," "," "
2014,UTAH,49,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","28,000","4,480,000",160," "," ","18,502,000"
2014,VIRGINIA,51,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","350,000","50,750,000",145," "," ","197,925,000"
2014,WASHINGTON,53,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","110,000","23,650,000",215," "," ","115,885,000"
2014,"WEST VIRGINIA",54,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","36,000","5,364,000",149," "," ","20,651,000"
2014,WISCONSIN,55,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","3,110,000","485,160,000",156," "," ","1,780,537,000"
2014,WYOMING,56,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","60,000","8,280,000",138," "," ","31,464,000"
2015,MARYLAND,24,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","380,000","62,320,000",164," "," ","241,802,000"
2015,MICHIGAN,26,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","2,070,000","335,340,000",162," "," ","1,217,284,000"
2015,MINNESOTA,27,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","7,600,000","1,428,800,000",188," "," ","4,815,056,000"
2015,MISSISSIPPI,28,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","490,000","85,750,000",175," "," ","343,858,000"
2015,MISSOURI,29,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","3,080,000","437,360,000",142," "," ","1,613,858,000"
2015,MONTANA,30,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","50,000","5,500,000",110," "," ","22,055,000"
2015,NEBRASKA,31,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","9,150,000","1,692,750,000",185," "," ","6,043,118,000"
2015,NEBRASKA,31,"  ","   ",YEAR,"CORN, GRAIN",IRRIGATED," ","5,367,000","1,111,426,000",207.1," "," "," "
2015,NEBRASKA,31,"  ","   ",YEAR,"CORN, GRAIN",NON-IRRIGATED," ","3,783,000","581,324,000",153.7," "," "," "
2015,"NEW JERSEY",34,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","72,000","10,584,000",147," "," ","40,748,000"
2015,"NEW MEXICO",35,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","40,000","7,200,000",180," "," ","32,976,000"
2015,"NEW YORK",36,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","590,000","84,370,000",143," "," ","338,324,000"
2015,"NORTH CAROLINA",37,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","730,000","82,490,000",113," "," ","356,357,000"
2015,"NORTH DAKOTA",38,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","2,560,000","327,680,000",128," "," ","1,074,790,000"
2015,OHIO,39,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","3,260,000","498,780,000",153," "," ","1,940,254,000"
2015,OKLAHOMA,40,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","280,000","36,120,000",129," "," ","141,952,000"
2015,OREGON,41,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","30,000","5,640,000",188," "," ","22,560,000"
2015,"OTHER STATES","  ","  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ",0,0,0," "," "," "
2015,PENNSYLVANIA,42,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","940,000","138,180,000",147," "," ","548,575,000"
2015,"SOUTH CAROLINA",45,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","260,000","24,180,000",93," "," ","98,171,000"
2015,"SOUTH DAKOTA",46,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","5,030,000","799,770,000",159," "," ","2,639,241,000"
2015,TENNESSEE,47,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","730,000","116,800,000",160," "," ","457,856,000"
2015,TEXAS,48,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","1,970,000","265,950,000",135," "," ","1,116,990,000"
2015,TEXAS,48,"  ","   ",YEAR,"CORN, GRAIN",IRRIGATED," ","1,085,000","199,550,000",183.9," "," "," "
2015,TEXAS,48,"  ","   ",YEAR,"CORN, GRAIN",NON-IRRIGATED," ","885,000","66,400,000",75," "," "," "
2015,UTAH,49,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","17,000","2,941,000",173," "," ","13,764,000"
2015,VIRGINIA,51,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","300,000","48,300,000",161," "," ","195,615,000"
2015,WASHINGTON,53,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","75,000","16,125,000",215," "," ","69,338,000"
2015,"WEST VIRGINIA",54,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","35,000","5,180,000",148," "," ","20,461,000"
2015,WISCONSIN,55,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","3,000,000","492,000,000",164," "," ","1,702,320,000"
2015,WYOMING,56,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","59,000","9,381,000",159," "," ","32,271,000"
2016,MARYLAND,24,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","400,000","60,800,000",152," "," ","246,240,000"
2016,MICHIGAN,26,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","2,040,000","320,280,000",157," "," ","1,101,763,000"
2016,MINNESOTA,27,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","8,000,000","1,544,000,000",193," "," ","4,956,240,000"
2016,MISSISSIPPI,28,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","720,000","119,520,000",166," "," ","447,005,000"
2016,MISSOURI,29,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","3,500,000","570,500,000",163," "," ","1,939,700,000"
2016,MONTANA,30,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","55,000","5,500,000",100," "," ","22,825,000"
2016,NEBRASKA,31,"  ","   ",YEAR,"CORN, GRAIN","ALL PRODUCTION PRACTICES"," ","9,550,000","1,699,900,000",178," "," ","5,643,668,000"
